Year,Stock/Flow ID,Layer 1,Layer 2,Layer 3,Layer 4,mean,sd,p2_5,p25,p50,p75,p97_5,deterministic
2040,ELV_shredded,BEV,elvChassis,,,745812827.0663646,65330179.77695809,619554762.8978155,699653214.598225,746434005.7375772,792175630.7527428,870413434.9963676,774081427.9741454
2040,ELV_shredded,BEV,elvClosures,,,413134640.04241765,36469364.45203988,342548031.2436151,387559265.11174047,413372997.0477874,438911852.5578912,482808088.33128667,428853295.4584839
2040,ELV_shredded,BEV,elvDriveline,,,124630400.58115524,17670862.384687398,89888151.84404694,112196745.3243087,124861434.58267379,137124153.39605212,158246974.07177103,132171379.36053465
2040,ELV_shredded,BEV,elvPowertrain,,,161559754.90683255,51152419.771971,67275526.41323814,124999696.23672703,159250875.14022022,197076931.0900361,263722091.47323072,158451705.12753907
2040,ELV_shredded,BEV,elvSteering,,,86034200.6506246,7587510.611370589,71382556.12286428,80691250.09479499,86115524.89527708,91379458.34780477,100575151.77206826,89347867.98018798
2040,ELV_shredded,BEV,elvThermalManagement,,,141477583.2832508,12422738.564075444,117281360.76346095,132712570.51348503,141568593.32611805,150255165.31154245,165079659.62025157,146841054.88461608
2040,ELV_shredded,BEV,elvTransmission,,,87108112.39898703,25199239.42368666,37790752.475347914,69365162.72020999,87275252.28710386,104948358.5256679,135082591.49048758,98022531.59533082
2040,ELV_shredded,BEV,elvTrim,,,63073425.05243985,5543822.685583798,52288073.00019788,59165583.109805204,63074635.5546284,66993088.88055559,73652874.38872866,65495211.577705376
2040,ELV_shredded,BEV,elvWheels,,,111138017.69133234,22621571.70070526,67138103.16042653,95212207.6473462,111352055.16879901,127171853.66642132,153852666.67442966,120922715.09666748
2040,ELV_shredded,Diesel,elvBIW,,,388967697.5599928,34046768.87852312,322831383.50193375,365014901.9809568,389179532.45167243,412955758.72629344,453745995.2282421,403632444.8951172
2040,ELV_shredded,Diesel,elvBrakes,,,37387019.875576675,3300908.403758043,30957822.928582504,35068968.62117022,37406658.87557863,39727542.450137824,43707804.45957297,38806559.9920288
2040,ELV_shredded,Diesel,elvCatalyticConverters,,,1045.9284174833113,528.2071072065982,258.9610925224881,619.1896992222595,966.0290729381414,1415.5649961211777,2177.5169547191285,285.26343019716444
2040,ELV_shredded,Diesel,elvChassis,,,194379709.9005997,17026632.219215143,161255509.00379187,182375541.36910692,194503392.87967154,206326834.8805042,226879401.89573804,201756661.72653806
2040,ELV_shredded,Diesel,elvClosures,,,107691661.14217463,9424940.724150117,89327362.26098005,101066295.22747587,107791795.7466042,114343283.1059936,125636430.18018712,111744370.6121582
2040,ELV_shredded,Diesel,elvDriveline,,,32472405.88963341,4595622.060487826,23513055.08357612,29246294.083892513,32514787.85460755,35734621.74781881,41228759.95285439,34450484.463400275
2040,ELV_shredded,Diesel,elvEmbeddedElectronicsActuators,,,28541966.080467142,2512296.2357470123,23674726.38305005,26764392.23189055,28552999.326788127,30328770.705146678,33354177.685639877,29627749.08749847
2040,ELV_shredded,Diesel,elvEmbeddedElectronicsCables,,,3439568.491198031,301592.01131643506,2853686.730952012,3228000.2198568564,3444191.8113768655,3650970.8645719327,4012374.0587119553,3570340.777388763
2040,ELV_shredded,Diesel,elvEmbeddedElectronicsControllers,,,10929052.335094292,957877.0090485496,9075422.125526516,10250802.667117497,10936427.138587832,11605303.1284457,12772158.457739709,11339297.917488098
2040,ELV_shredded,Diesel,elvEmbeddedElectronicsHeadlights,,,8544644.398854263,748043.6287983676,7086304.711567317,8018315.1967839785,8552689.664931638,9072353.349396968,9971836.405900335,8871902.307399368
2040,ELV_shredded,Diesel,elvPowerElectronics,,,244181.79675425278,49764.180935463264,147539.17162254482,208945.4358376533,244831.03731264477,279578.78238979855,338464.9433153641,265827.18685997726
2040,ELV_shredded,Diesel,elvPowertrain,,,42085693.53069364,13363731.844191957,17562391.837048944,32422041.86778912,41558698.77379581,51394393.36259621,68771292.69691202,41169178.81255493
2040,ELV_shredded,Diesel,elvSteering,,,22417015.01801838,1962025.5894327993,18586359.310246162,21029160.859621048,22430346.71064591,23797483.622675933,26163464.18476305,23276513.71896591
2040,ELV_shredded,Diesel,elvThermalManagement,,,36939058.83476911,3252612.766105883,30592391.375029832,34643543.605983034,36968812.975746036,39228497.08426872,43144200.896997444,38344422.12863311
2040,ELV_shredded,Diesel,elvTransmission,,,22745437.366131674,6563337.225054051,9999137.470750878,18142738.88585273,22797807.843288276,27399879.135230407,35173646.70274362,25552289.584355164
2040,ELV_shredded,Diesel,elvTrim,,,16445417.715981001,1445990.144610281,13626854.325794317,15425589.669488184,16457448.371171394,17471191.529620115,19195268.318109766,17072373.09437561
2040,ELV_shredded,Diesel,elvWheels,,,28943373.807121158,5904132.224534301,17430397.733982325,24786914.137070592,28987010.817513987,33142650.793368854,40187765.297965266,31520422.024177544
2040,ELV_shredded,HEV,elvBIW,,,279453859.3127922,24445581.66702881,231538984.47716546,262211584.6589918,279797971.84322643,296781214.73994434,326180608.234245,290125656.0500366
2040,ELV_shredded,HEV,elvBattery,,,13763869.956708755,6977351.725769546,3438947.3251897795,8095372.6889523,12709438.173158009,18623501.46902505,28682810.62206751,3755343.193218995
2040,ELV_shredded,HEV,elvBrakes,,,26873944.803737342,2361796.923450605,22232365.499871667,25208057.56092501,26914498.029959887,28538433.84176054,31377548.953771833,27893034.963412475
2040,ELV_shredded,HEV,elvCatalyticConverters,,,2697.2776169292642,1367.4017046624094,671.2743895819063,1588.5456818014686,2483.0681429604238,3650.4737037074087,5602.220816892391,734.7091229766608
2040,ELV_shredded,HEV,elvChassis,,,139796486.64609054,12219173.1863085,115904550.60125372,131260009.85722536,139912776.89741606,148469452.96836448,162995670.80137488,145058843.01044923
2040,ELV_shredded,HEV,elvClosures,,,77412835.69794747,6772299.43462705,64194609.775442176,72648969.62670551,77491781.11635505,82170365.67137478,90359394.54745267,80361660.99610901
2040,ELV_shredded,HEV,elvDriveline,,,23342472.644818213,3304853.1506546685,16880863.093211483,21035579.103746943,23374375.95615816,25656821.960739695,29670850.2773557,24769921.088388063
2040,ELV_shredded,HEV,elvPowertrain,,,30173524.95605207,9546778.68314071,12612125.873886116,23277214.84663873,29737838.57346002,36800169.68157829,49201213.04523085,29597361.55658417
2040,ELV_shredded,HEV,elvSteering,,,16135742.700523866,1426382.9032668911,13345555.04636727,15137783.513660599,16158052.23005862,17145446.55791087,18841317.271114983,16739517.156547166
2040,ELV_shredded,HEV,elvThermalManagement,,,26553939.334235482,2323700.711622185,22031077.525656007,24934271.79186508,26581041.538942445,28189318.206081606,30991698.55346382,27564410.94245529
2040,ELV_shredded,HEV,elvTransmission,,,16319496.755862126,4716864.095453636,7128696.800114554,12980657.0685602,16374631.438103475,19681069.50728586,25263435.344970897,18367015.394270327
2040,ELV_shredded,HEV,elvTrim,,,11824936.284837212,1034028.3564305338,9809659.144120373,11096951.574266426,11840213.776371866,12550730.466577407,13800643.676001951,12274637.654013442
2040,ELV_shredded,HEV,elvWheels,,,20837894.518648643,4208681.029271212,12700416.712908786,17889866.006081082,20882745.102239463,23796298.690916583,28861527.97123376,22658165.19944153
2040,ELV_shredded,HEV,elvgeneratorCable,,,15537987.652898788,1365937.2144147023,12868289.618448319,14581249.50432166,15557572.79498975,16508645.53211467,18153105.03556425,16134947.811311342
2040,ELV_shredded,HEV,elvgeneratorperMagnet,,,1829819.8529473874,160828.47242721118,1514775.1879969363,1717376.7893869625,1832036.6924080094,1943978.4603359608,2137009.1917691315,1898803.5690681457
2040,ELV_shredded,PHEV,elvBIW,,,234408634.92833173,20552925.10923797,194434844.31658745,220000101.99491554,234637753.3898204,248983983.882186,273563929.7308584,243259955.14575803
2040,ELV_shredded,PHEV,elvBattery,,,13196145.62085275,6703306.46191723,3248133.0683212983,7727726.289445961,12180427.701206915,17883921.9275266,27435197.978885777,3589696.949572754
2040,ELV_shredded,PHEV,elvBrakes,,,22537526.273101266,1974370.015057999,18692494.6397965,21149552.50917858,22555861.27267713,23931093.9232016,26314652.517813236,23391237.106690973
2040,ELV_shredded,PHEV,elvCatalyticConverters,,,2112.0922315206462,1074.317333308805,521.9177856881322,1237.6732604097451,1939.7784510178121,2867.349129420044,4402.154704382284,575.0132264390588
2040,ELV_shredded,PHEV,elvChassis,,,117185418.51690386,10232544.927113984,97296802.69775963,109970781.43185458,117251251.64047123,124404499.1587487,136722331.0080473,121637800.18244323
2040,ELV_shredded,PHEV,elvClosures,,,64890005.59028473,5669906.753556719,53806002.25769906,60891327.38533512,64940912.28855188,68918081.76580368,75694157.46022677,67350818.6500061
2040,ELV_shredded,PHEV,elvDriveline,,,19571366.96113058,2764174.5104830177,14203310.198374022,17635094.79403311,19578692.598435067,21516162.373539202,24866003.35079087,20761763.95610046
2040,ELV_shredded,PHEV,elvPowertrain,,,25397510.384126265,8080405.680967863,10691807.989348479,19519375.636150338,25083202.01933234,31029139.65021835,41543553.155780084,24901171.25531006
2040,ELV_shredded,PHEV,elvSteering,,,13536311.337293437,1179498.5244309471,11251582.71550335,12701364.119346846,13552808.137537058,14372526.029036127,15791541.661572617,14031968.329668425
2040,ELV_shredded,PHEV,elvThermalManagement,,,22239097.029465333,1954928.513061276,18426586.652491216,20864496.57293079,22268248.00754755,23620729.371294208,25966999.193022292,23077658.446916193
2040,ELV_shredded,PHEV,elvTransmission,,,13692946.566893956,3968925.062265515,5972276.457522959,10884105.543881975,13721970.005183302,16493056.501306381,21233395.648085907,15405629.562357329
2040,ELV_shredded,PHEV,elvTrim,,,9913087.586916551,868732.4499398493,8216239.612706095,9309868.15430868,9917342.999875471,10526103.841605298,11571308.02283497,10292210.22839813
2040,ELV_shredded,PHEV,elvWheels,,,17487052.903496686,3551989.9255933557,10535423.368560622,14967669.418847745,17531620.723793164,20007810.695918065,24203199.702818226,18996828.401100155
2040,ELV_shredded,PHEV,elvgeneratorCable,,,10336785.945248106,902901.122466827,8572622.660069961,9697025.611256836,10349669.194977859,10971890.282676585,12061277.500656271,10724692.54266014
2040,ELV_shredded,PHEV,elvgeneratorperMagnet,,,885182.7178756645,77536.3722906866,733297.3486718851,830908.2280452929,885797.3417675416,939970.3219136755,1032873.5112124268,918868.1388878581
2040,ELV_shredded,Petrol,elvBIW,,,699277034.898363,61564852.55506762,579287695.3665105,655679408.317903,700043753.7373223,743040648.219399,816398157.3533814,725792863.9229492
2040,ELV_shredded,Petrol,elvBrakes,,,67243553.33439928,5892138.756919741,55822870.454791546,63082949.810345255,67302957.44822551,71453811.50365648,78450434.13220276,69756619.01493835
2040,ELV_shredded,Petrol,elvCatalyticConverters,,,7213.615754931725,3648.8306402108797,1802.7043779298754,4265.980292826593,6623.473556769442,9780.956991548483,14988.931959217654,1958.3234257102013
2040,ELV_shredded,Petrol,elvChassis,,,349320725.61471415,30684354.408448167,289463501.00916725,327790379.8239,349601139.46876216,370887327.9161607,408085355.34509623,362851353.0765747
2040,ELV_shredded,Petrol,elvClosures,,,193652415.31191012,16921156.04672646,160756151.08137113,181651191.42957717,193842344.21311802,205758389.30267966,225611210.61292103,200951193.0949829
2040,ELV_shredded,Petrol,elvDriveline,,,58340996.67660676,8242893.080753817,42302085.713678904,52564786.134205766,58443321.452839,64163027.27885768,74060131.48528732,61954816.97570801
2040,ELV_shredded,Petrol,elvEmbeddedElectronicsActuators,,,52651694.919855446,4622249.54459479,43725867.54064237,49373594.66466543,52679937.57847819,55902209.129607186,61496595.195613936,54674958.85664978
2040,ELV_shredded,Petrol,elvEmbeddedElectronicsCables,,,6296851.608513323,551089.2419169662,5217155.368385669,5912316.240720551,6303117.006967755,6684523.273782987,7345699.814081743,6534311.067798995
2040,ELV_shredded,Petrol,elvEmbeddedElectronicsControllers,,,20305374.099874333,1778796.628446012,16828584.20846022,19052000.89171656,20320344.345918164,21556982.317837104,23698985.541846804,21079167.421417996
2040,ELV_shredded,Petrol,elvEmbeddedElectronicsHeadlights,,,15489388.58259976,1363103.847038949,12832405.562135259,14531408.7200288,15507906.937325155,16452877.0817114,18091274.160240117,16090626.099366762
2040,ELV_shredded,Petrol,elvPowerElectronics,,,438563.6203545067,89315.70614529143,264381.0233725257,375477.70212871616,438726.3498512838,501929.0668305628,609308.257561835,477209.02135460376
2040,ELV_shredded,Petrol,elvPowertrain,,,75338896.3849058,23920268.99856201,31726813.753874145,58091855.38352653,74197657.42291233,91976536.62119085,123271861.53555955,73929422.37666626
2040,ELV_shredded,Petrol,elvSteering,,,40335096.933875516,3532957.1927466616,33455451.540035266,37859000.69836923,40371834.74420287,42850611.41901463,47063430.60414138,41866213.922941595
2040,ELV_shredded,Petrol,elvThermalManagement,,,66532637.014072835,5826671.514367545,55155087.63126668,62440938.69478327,66568722.85604472,70666415.52457383,77628021.8875268,69024487.70624085
2040,ELV_shredded,Petrol,elvTransmission,,,40856769.947593294,11825692.717382701,17964554.604310665,32477236.533559203,41002246.8883941,49233002.03040491,63270483.36098843,45951473.92340699
2040,ELV_shredded,Petrol,elvTrim,,,29577582.275173225,2595703.102781494,24543672.122472186,27739174.822252057,29603284.44122518,31418819.940914392,34488638.04554124,30698374.17796936
2040,ELV_shredded,Petrol,elvWheels,,,52049530.53770878,10634525.432396388,31299349.43663416,44636632.30214969,52173868.21816183,59537574.727523185,72335618.33942845,56690528.730451964
2040,ELV_shredded,BEV,elvBIW,calAHSS,,234641300.84125704,20593482.768897437,194515626.9175603,220164670.26142582,234867196.61059654,249167704.77705544,274024673.99886066,243715438.73924553
2040,ELV_shredded,BEV,elvBIW,calAl_5xxx,,161146098.67784014,14143117.151580516,133588734.36712396,151203891.0120278,161301238.55222017,171122489.50792682,188193668.36982286,167378002.08053586
2040,ELV_shredded,BEV,elvBIW,calAl_6xxx,,241607075.7824293,21204839.617451977,200290194.62917313,226700678.78822836,241839677.6989123,256564723.7496857,282159619.55431306,250950596.78627312
2040,ELV_shredded,BEV,elvBIW,calHSS,,234595900.24234444,20589498.14876427,194477990.21026173,220122070.73673245,234821752.30325243,249119493.47330797,273971653.1356461,243668282.3910522
2040,ELV_shredded,BEV,elvBIW,calMagnesium,,45603983.14659125,4002470.3142852928,37805311.08501815,42790360.759504795,45647887.38178305,48427279.29221272,53258384.47873504,47367597.78001708
2040,ELV_shredded,BEV,elvBIW,calUHSS,,130233429.47339343,11430041.839092877,107962396.5977723,122198436.31203893,130358808.85306415,138296048.43984172,152092461.67341974,135269866.33993223
2040,ELV_shredded,BEV,elvBIW,calmildSteel,,442969747.3818921,38877596.68543343,367218123.1887874,415639906.60834795,443396206.79683816,470393553.2452991,517320012.2164406,460100442.4384277
2040,ELV_shredded,BEV,elvBattery,battery,,94661450.74091545,48177737.46188189,23116620.94335546,55584921.492690735,87096670.87652117,128596884.61825752,197617323.45273125,25721760.19404297
2040,ELV_shredded,BEV,elvBrakes,calMagnesium,,4387142.746544314,383111.4474983413,3641864.791518504,4115258.38155044,4392249.920509208,4658711.260355116,5114878.789640736,4555297.779948235
2040,ELV_shredded,BEV,elvBrakes,calcastAluminiumAlSiCu,,38750956.609690845,3383964.447105806,32168031.146389518,36349443.86223584,38796067.491224766,41149679.49226171,45178937.064977065,40236244.13726654
2040,ELV_shredded,BEV,elvBrakes,calcastIron,,70169688.47295116,6127635.336815784,58249419.41603206,65821062.88803856,70251374.62423402,74513262.20967907,81809385.28355464,72859226.28623657
2040,ELV_shredded,BEV,elvBrakes,calmildSteel,,20047507.772185333,1750667.8412472282,16641882.184190253,18805103.721247226,20070845.537940904,21288468.508097388,23372973.75834835,20815909.790048216
2040,ELV_shredded,BEV,elvBrakes,calstainlessSteel,,10031009.225345798,875967.5000815765,8326963.91061347,9409357.564790858,10042686.554331195,10651938.706041481,11694945.728817653,10415488.324570844
2040,ELV_shredded,BEV,elvChassis,calAHSS,,156476363.80937815,13706695.0413307,129986603.8244004,146791778.01018298,156606691.11968952,166203580.4427908,182618378.73558417,162407299.45368344
2040,ELV_shredded,BEV,elvChassis,calAl_6xxx,,80606097.74602981,7060767.347728384,66960355.15183736,75617250.54537065,80673233.6102472,85616905.48504934,94072705.47591649,83661316.8643158
2040,ELV_shredded,BEV,elvChassis,calAl_7xxx,,20155353.959351536,1765527.287606561,16743270.013907155,18907905.143565662,20172141.114970103,21408293.953052834,23522645.67818399,20919303.88962173
2040,ELV_shredded,BEV,elvChassis,calHSS,,260633268.1740963,22830417.562870245,216510868.15179744,244502236.0724582,260850346.53655222,276835307.8923265,304176450.16657513,270512070.97008055
2040,ELV_shredded,BEV,elvChassis,calMagnesium,,22835969.14400967,2000338.309314795,18970085.972119916,21422612.53794518,22854988.95226977,24255547.241876975,26651102.827358354,23701522.63765716
2040,ELV_shredded,BEV,elvChassis,calUHSS,,104314486.85444425,9137526.108726427,86655169.80195577,97858287.50620547,104401369.15517828,110799105.91724768,121741980.7326281,108268326.86734313
2040,ELV_shredded,BEV,elvChassis,calcastAluminiumAlSiCu,,40309715.80347474,3530967.669941619,33485715.866989035,37814879.575586066,40343289.28839086,42815534.116899766,47044133.49156269,41837578.05979538
2040,ELV_shredded,BEV,elvChassis,calcastAluminiumAlSiMg,,60481571.643873386,5297940.455421562,50242694.171540275,56738265.270977244,60531946.02862938,64241355.77603742,70586037.96826133,62774009.302529894
2040,ELV_shredded,BEV,elvClosures,calAHSS,,57789422.27704138,5101347.83730037,47915742.010096185,54211929.618447535,57822763.74081839,61395148.04970665,67535369.32289949,59988153.459139995
2040,ELV_shredded,BEV,elvClosures,calAHSS_DualPhase,,57750012.670575075,5097868.9634374,47883065.77867261,54174959.68990594,57783331.39707743,61353279.511689775,67489313.44930358,59947244.42376097
2040,ELV_shredded,BEV,elvClosures,calAl_5xxx,,78123955.33694646,6896374.023067779,64775994.312380776,73287639.87183626,78169028.75911179,82998438.38456279,91299237.2782811,81096360.49172972
2040,ELV_shredded,BEV,elvClosures,calAl_6xxx,,33495171.7751199,2956778.513477126,27772314.484585434,31421630.867419273,33514496.731356546,35585076.80220964,39143993.95657869,34769572.4479393
2040,ELV_shredded,BEV,elvClosures,calHSS,,144464888.17286977,12752604.469958358,119782168.40486836,135521693.09496453,144548236.83160827,153478661.801423,168828294.0461614,149961386.35243836
2040,ELV_shredded,BEV,elvClosures,calMagnesium,,12637609.829652457,1115582.0742432943,10478396.01716268,11855270.1798284,12644901.067283165,13426123.603837892,14768890.45736934,13118436.69562187
2040,ELV_shredded,BEV,elvClosures,calOthers,,28873579.972573638,2548808.569881221,23940350.2295152,27086141.78217246,28890238.512888387,30675124.39634584,33742989.81176573,29972141.57992401
2040,ELV_shredded,BEV,elvDriveline,calAl_6xxx,,3366171.78542881,477276.47593330557,2427810.2226329753,3030348.267890714,3372411.837083623,3703618.492039065,4274129.720886294,3569847.8538944246
2040,ELV_shredded,BEV,elvDriveline,calAl_7xxx,,3368322.6543292156,477581.4393143856,2429361.510516308,3032284.5570233786,3374566.6931640953,3705984.977869639,4276860.743923428,3572128.8648521425
2040,ELV_shredded,BEV,elvDriveline,calMagnesium,,3815870.976716823,541037.5846732325,2752150.263282369,3435183.5681241783,3822944.6596779507,4198398.422142107,4845126.331119536,4046756.8755512233
2040,ELV_shredded,BEV,elvDriveline,calalloySteel,,17427700.044185635,2471006.1728629344,12569515.4678106,15689039.065333756,17460006.69857893,19174764.76891497,22128475.750400927,18482193.294578552
2040,ELV_shredded,BEV,elvDriveline,calcastAluminiumAlSiCu,,18865251.902738336,2674831.0899367984,13606332.160549497,16983174.677611582,18900223.423462186,20756426.07023287,23953778.651028953,20006726.724313356
